system,nfr,file,changes_before,changes_after
spring-security,None,RefreshTokenReactiveOAuth2AuthorizedClientProvider.java,9,11
spring-security,None,OAuth2AuthorizationCodeAuthenticationProvider.java,5,10
spring-security,None,OAuth2AuthorizationCodeGrantFilter.java,10,23
spring-security,None,OAuth2LoginAuthenticationFilter.java,9,48
spring-security,None,OAuth2AuthorizedClientResolver.java,1,6
spring-security,None,OAuth2AuthorizedClientResolver.java,1,6
spring-security,None,OAuth2AuthorizationCodeGrantWebFilter.java,10,14
spring-security,None,OAuth2LoginAuthenticationWebFilter.java,4,6
spring-security,None,AuthorityAuthorizationManager.java,11,30
spring-security,None,LdapAuthenticationProviderConfigurer.java,28,36
spring-security,None,AbstractAuthenticationFilterConfigurer.java,17,34
spring-security,None,AuthorityAuthorizationManager.java,19,30
spring-security,None,AuthorityReactiveAuthorizationManager.java,1,15
spring-security,None,User.java,17,43
spring-security,None,MapReactiveUserDetailsService.java,7,14
spring-security,None,ClaimAccessor.java,4,23
spring-security,None,ObjectToBooleanConverter.java,1,5
spring-security,None,BCrypt.java,19,24
spring-security,None,BCryptPasswordEncoder.java,12,16
spring-security,None,AbstractSecurityExpressionHandler.java,1,18
spring-security,None,SecurityExpressionHandler.java,1,7
spring-security,None,SecurityExpressionRoot.java,3,26
spring-security,None,DefaultMethodSecurityExpressionHandler.java,1,35
spring-security,None,MethodSecurityEvaluationContext.java,1,18
spring-security,None,MethodSecurityExpressionRoot.java,1,13
spring-security,None,PostAuthorizeAuthorizationManager.java,4,13
spring-security,None,PostFilterAuthorizationMethodInterceptor.java,4,7
spring-security,None,PreAuthorizeAuthorizationManager.java,4,12
spring-security,None,PreFilterAuthorizationMethodInterceptor.java,4,7
spring-security,None,DefaultMessageSecurityExpressionHandler.java,1,13
spring-security,None,MessageSecurityExpressionRoot.java,1,12
spring-security,None,DefaultHttpSecurityExpressionHandler.java,3,3
spring-security,None,WebExpressionAuthorizationManager.java,4,4
spring-security,None,WebSecurityExpressionRoot.java,3,19
spring-security,None,HttpSecurity.java,100,100
spring-security,None,ApacheDSContainer.java,11,39
spring-security,None,OAuth2IntrospectionAuthenticationToken.java,4,8
spring-security,None,SpringSecurityCoreVersion.java,5,77
spring-security,None,BasicLookupStrategy.java,17,53
spring-security,None,JdbcAclService.java,12,38
spring-security,None,WebSecurity.java,40,61
spring-security,None,WebSecurityConfigurerAdapter.java,19,57
spring-security,None,AnnotationParameterNameDiscoverer.java,9,16
spring-security,None,JdbcDaoImpl.java,7,24
spring-security,None,JdbcUserDetailsManager.java,13,36
spring-security,None,SpringSecurityLdapTemplate.java,14,32
spring-security,None,LdapUserDetailsManager.java,13,32
spring-security,None,SimpDestinationMessageMatcher.java,11,25
spring-security,None,ContactDaoSpring.java,4,8
spring-security,None,DataSourcePopulator.java,7,11
spring-security,None,DocumentDaoImpl.java,4,7
spring-security,None,SecureDocumentDaoImpl.java,3,6
spring-security,None,ServletApiController.java,4,6
spring-security,None,AbstractAuthorizeTag.java,8,24
spring-security,None,FilterInvocation.java,17,31
spring-security,None,ServerHttpSecurity.java,36,100
spring-security,None,IpAddressReactiveAuthorizationManager.java,1,1
spring-security,None,IpAddressServerWebExchangeMatcher.java,3,3
spring-security,None,AclPermissionCacheOptimizer.java,8,12
spring-security,None,ArrayFilterer.java,7,14
spring-security,None,CollectionFilterer.java,8,13
spring-security,None,AclImpl.java,9,30
spring-security,None,DefaultPermissionFactory.java,9,21
spring-security,None,SidRetrievalStrategyImpl.java,7,14
spring-security,None,BasicLookupStrategy.java,21,53
spring-security,None,CasAssertionAuthenticationToken.java,10,17
spring-security,None,GrantedAuthorityFromAssertionAttributesUserDetailsService.java,9,18
spring-security,None,SecurityNamespaceHandler.java,24,59
spring-security,None,AbstractConfiguredSecurityBuilder.java,15,22
spring-security,None,AuthenticationManagerBuilder.java,12,20
spring-security,None,InMemoryUserDetailsManagerConfigurer.java,4,7
spring-security,None,JdbcUserDetailsManagerConfigurer.java,8,11
spring-security,None,UserDetailsManagerConfigurer.java,8,13
spring-security,None,AutowireBeanFactoryObjectPostProcessor.java,12,19
spring-security,None,GlobalMethodSecurityConfiguration.java,26,52
spring-security,None,GlobalMethodSecuritySelector.java,10,15
spring-security,None,AbstractRequestMatcherRegistry.java,22,32
spring-security,None,FilterComparator.java,21,36
spring-security,None,HttpSecurity.java,100,100
spring-security,None,WebSecurity.java,48,61
spring-security,None,WebSecurityConfigurerAdapter.java,27,57
spring-security,None,AbstractConfigAttributeRequestMatcherRegistry.java,10,12
spring-security,None,HttpSecurity.java,62,100
spring-security,None,ServerHttpSecurity.java,100,100
spring-security,None,OAuth2IntrospectionReactiveAuthenticationManager.java,8,8
spring-security,None,OAuth2ClientConfigurer.java,9,22
spring-security,None,OAuth2AuthorizationCodeGrantFilter.java,9,23
spring-security,None,ClientRegistration.java,29,64
spring-security,None,ClientRegistrations.java,24,26
spring-security,None,OAuth2AuthorizeRequest.java,8,8
spring-security,None,OAuth2AuthorizedClientManager.java,5,5
spring-security,None,OAuth2AuthorizedClientManagerService.java,0,0
spring-security,None,ServerOAuth2AuthorizedClientManager.java,0,0
spring-security,None,DefaultOAuth2AuthorizedClientManager.java,18,18
spring-security,None,OAuth2AuthorizeRequest.java,2,2
spring-security,None,OAuth2AuthorizedClientArgumentResolver.java,18,22
spring-security,None,ServerOAuth2AuthorizedClientExchangeFilterFunction.java,25,40
spring-security,None,ServletOAuth2AuthorizedClientExchangeFilterFunction.java,31,43
spring-security,None,OAuth2AuthorizedClientArgumentResolver.java,12,16
spring-security,None,DefaultServerOAuth2AuthorizedClientManager.java,3,3
spring-security,None,ServerOAuth2AuthorizeRequest.java,2,2
spring-security,None,WebClientConfig.java,5,7
spring-security,None,WebClientConfig.java,5,7
spring-security,None,AutowireBeanFactoryObjectPostProcessor.java,12,19
spring-security,None,GlobalMethodSecurityConfiguration.java,26,52
spring-security,None,AbstractRequestMatcherRegistry.java,23,32
spring-security,None,HttpSecurity.java,100,100
spring-security,None,WebSecurity.java,48,61
spring-security,None,WebSecurityConfigurerAdapter.java,27,57
spring-security,None,ChannelSecurityConfigurer.java,13,20
spring-security,None,CsrfConfigurer.java,35,45
spring-security,None,ExpressionUrlAuthorizationConfigurer.java,18,36
spring-security,None,HttpBasicConfigurer.java,13,30
spring-security,None,UrlAuthorizationConfigurer.java,23,34
spring-security,None,FilterInvocationSecurityMetadataSourceParser.java,13,29
spring-security,None,MatcherType.java,8,20
spring-security,None,AbstractAclProvider.java,7,17
spring-security,None,UserDetailsServiceConfigurer.java,6,9
spring-security,None,AbstractRequestMatcherRegistry.java,27,32
spring-security,None,HttpSecurityBuilder.java,13,19
spring-security,None,WebSecurityConfiguration.java,29,43
spring-security,None,LogoutConfigurer.java,24,40
spring-security,None,PortMapperConfigurer.java,8,11
spring-security,None,UrlAuthorizationConfigurer.java,26,34
spring-security,None,WebMvcSecurityConfiguration.java,8,15
spring-security,None,PasswordEncoderParser.java,19,28
spring-security,None,UserServiceBeanDefinitionParser.java,10,18
spring-security,None,AuthenticationConfigBuilder.java,43,76
spring-security,None,FilterChainBeanDefinitionParser.java,10,15
spring-security,None,FilterChainMapBeanDefinitionDecorator.java,10,17
spring-security,None,GlobalMethodSecurityBeanDefinitionParser.java,20,41
spring-security,None,HelloWorldApplication.java,3,4
spring-security,None,SecurityConfig.java,9,10
spring-security,None,MainController.java,3,4
spring-security,None,OpenSamlSigningUtils.java,1,4
spring-security,None,AccessControlEntry.java,6,10
spring-security,None,MultiFactorAuthenticationProviderConfigurer.java,0,0
spring-security,None,WebSecurityConfigurerAdapter.java,20,57
spring-security,None,ExceptionHandlingConfigurer.java,5,16
spring-security,None,SessionManagementConfigurer.java,41,67
spring-security,None,AuthenticationTrustResolverImpl.java,5,10
spring-security,None,MFATokenEvaluator.java,0,0
spring-security,None,MFATokenEvaluatorImpl.java,0,0
spring-security,None,MultiFactorAuthenticationProvider.java,0,0
spring-security,None,MultiFactorAuthenticationToken.java,0,0
spring-security,None,MFAUserDetails.java,0,0
spring-security,None,SampleWebApplication.java,0,0
spring-security,None,WebSecurityBeanConfig.java,0,0
spring-security,None,WebSecurityConfig.java,0,0
spring-security,None,AuthenticatorCreateForm.java,0,0
spring-security,None,UserCreateForm.java,0,0
spring-security,None,WebAuthnSampleController.java,0,0
spring-security,None,ExceptionTranslationFilter.java,14,31
spring-security,None,HttpSessionSecurityContextRepository.java,32,68
spring-security,None,WebAuthn4JWebAuthnManager.java,0,0
spring-security,None,StrictHttpFirewall.java,19,26
spring-security,None,CsrfAuthenticationStrategy.java,24,26
spring-security,None,UsernamePasswordAuthenticationFilter.java,1,22
spring-security,None,DefaultLoginPageGeneratingFilter.java,17,48
spring-security,None,ServerHttpSecurity.java,100,100
spring-security,None,DelegatingServerLogoutHandler.java,6,8
spring-security,None,LogoutWebFilter.java,7,14
spring-security,None,NimbusOpaqueTokenIntrospector.java,11,16
spring-security,None,NimbusReactiveOpaqueTokenIntrospector.java,13,18
spring-security,None,OAuth2IntrospectionAuthenticatedPrincipal.java,5,5
spring-security,None,OAuth2IntrospectionClaimAccessor.java,5,5
spring-security,None,EhCacheBasedTicketCache.java,10,18
spring-security,None,package-info.java,5,9
spring-security,None,AuthenticationManagerBuilder.java,8,20
spring-security,None,HttpSecurity.java,98,100
spring-security,None,ExpressionUrlAuthorizationConfigurer.java,14,36
spring-security,None,HeadersConfigurer.java,28,48
spring-security,None,LogoutConfigurer.java,18,40
spring-security,None,OAuth2LoginConfigurer.java,23,100
spring-security,None,OpenSaml4AuthenticationProvider.java,12,13
spring-security,None,WebClientReactiveClientCredentialsTokenResponseClient.java,13,16
spring-security,None,ClientRegistrations.java,20,26
spring-security,None,JwtDecoders.java,11,17
spring-security,None,HttpSessionOAuth2AuthorizationRequestRepository.java,4,18
spring-security,None,OAuth2ClientConfigurer.java,15,22
spring-security,None,OAuth2LoginConfigurer.java,28,100
spring-security,None,DefaultAuthorizationCodeTokenResponseClient.java,12,12
spring-security,None,OAuth2AuthorizationCodeGrantRequestEntityConverter.java,11,11
spring-security,None,OAuth2ErrorResponseErrorHandler.java,14,14
spring-security,None,HttpMessageConverters.java,7,7
spring-security,None,OAuth2AccessTokenResponseHttpMessageConverter.java,21,21
spring-security,None,OAuth2ErrorHttpMessageConverter.java,11,11
spring-security,None,FilterComparator.java,13,36
spring-security,None,HttpSecurity.java,67,100
spring-security,None,Saml2LoginConfigurer.java,36,36
spring-security,None,Saml2Exception.java,3,3
spring-security,None,Saml2X509Credential.java,13,13
spring-security,None,OpenSamlAuthenticationProvider.java,44,44
spring-security,None,OpenSamlAuthenticationRequestFactory.java,26,26
spring-security,None,OpenSamlImplementation.java,9,9
spring-security,None,Saml2Authentication.java,6,6
spring-security,None,Saml2AuthenticationRequest.java,14,14
spring-security,None,Saml2AuthenticationRequestFactory.java,12,12
spring-security,None,Saml2AuthenticationToken.java,12,12
spring-security,None,InMemoryRelyingPartyRegistrationRepository.java,9,9
spring-security,None,RelyingPartyRegistration.java,40,40
spring-security,None,RelyingPartyRegistrationRepository.java,8,8
spring-security,None,Saml2Utils.java,6,6
spring-security,None,Saml2WebSsoAuthenticationFilter.java,27,27
spring-security,None,Saml2WebSsoAuthenticationRequestFilter.java,34,34
spring-security,None,Saml2LoginBootConfiguration.java,2,2
spring-security,None,X509CredentialsConverters.java,2,2
spring-security,None,IndexController.java,4,4
spring-security,None,Saml2LoginApplication.java,4,4
spring-security,None,AclClassIdUtils.java,12,15
spring-security,None,DefaultHttpSecurityExpressionHandler.java,3,3
spring-security,None,ExpressionAuthorizationDecision.java,2,2
spring-security,None,WebExpressionAuthorizationManager.java,4,4
spring-security,None,WebSecurityExpressionRoot.java,3,19
spring-security,None,AuthorityUtils.java,7,18
spring-security,None,JdbcAclService.java,15,38
spring-security,None,JdbcMutableAclService.java,11,38
spring-security,None,OAuth2ClientConfigurer.java,20,22
spring-security,None,OAuth2LoginConfigurer.java,32,100
spring-security,None,ServerHttpSecurity.java,100,100
spring-security,None,OAuth2LoginAuthenticationProvider.java,12,35
spring-security,None,OAuth2LoginReactiveAuthenticationManager.java,16,17
spring-security,None,DefaultAuthorizationCodeTokenResponseClient.java,12,12
spring-security,None,OidcAuthorizationCodeAuthenticationProvider.java,22,39
spring-security,None,NimbusUserInfoResponseClient.java,1,4
spring-security,None,OidcUserExtractor.java,0,0
spring-security,None,OidcUserRequest.java,7,9
spring-security,None,OidcUserService.java,16,25
spring-security,None,ClientRegistration.java,39,64
spring-security,None,ClientRegistrationRepository.java,3,11
spring-security,None,InMemoryClientRegistrationRepository.java,10,25
spring-security,None,CustomOAuth2UserExtractor.java,0,0
spring-security,None,CustomUserTypesOAuth2UserService.java,11,20
spring-security,None,DefaultOAuth2UserService.java,10,21
spring-security,None,OAuth2UserRequest.java,6,9
spring-security,None,AuthorizationRequestRepository.java,10,23
spring-security,None,DefaultAuthorizationRequestUriBuilder.java,0,8
spring-security,None,HttpSessionOAuth2AuthorizationRequestRepository.java,10,18
spring-security,None,OAuth2AuthorizationCodeGrantFilter.java,19,23
spring-security,None,OAuth2AuthorizationRequestRedirectFilter.java,23,35
spring-security,None,OAuth2AuthorizationRequestRedirectWebFilter.java,4,5
spring-security,None,OAuth2AuthorizationRequestUriBuilder.java,1,5
spring-security,None,OAuth2AuthorizationResponseUtils.java,5,9
spring-security,None,OAuth2LoginAuthenticationFilter.java,18,48
spring-security,None,FirewalledResponse.java,13,17
spring-security,None,InMemoryClientRegistrationRepository.java,10,25
spring-security,None,InMemoryReactiveClientRegistrationRepository.java,9,10
spring-security,None,SpringCacheBasedAclCache.java,9,11
spring-security,None,SpringCacheBasedTicketCache.java,14,16
spring-security,None,Elements.java,22,39
spring-security,None,SecurityNamespaceHandler.java,36,59
spring-security,None,HeadersBeanDefinitionParser.java,37,37
spring-security,None,HttpConfigurationBuilder.java,67,98
spring-security,None,SecurityFilters.java,21,26
spring-security,None,SpringCacheBasedUserCache.java,12,14
spring-security,None,OpenSamlAuthenticationProvider.java,32,44
spring-security,None,Saml2AuthenticatedPrincipal.java,7,9
spring-security,None,SimpleSaml2AuthenticatedPrincipal.java,2,4
spring-security,None,Saml2LoginConfigurer.java,34,36
spring-security,None,OpenSamlAuthenticationProvider.java,35,44
spring-security,None,Saml2WebSsoAuthenticationFilter.java,25,27
spring-security,None,FilterComparator.java,27,36
spring-security,None,HttpSecurity.java,100,100
spring-security,None,AuthorizationCodeAuthenticationFilterConfigurer.java,19,19
spring-security,None,AuthorizationCodeRequestRedirectFilterConfigurer.java,6,6
spring-security,None,OAuth2LoginConfigurer.java,100,100
spring-security,None,AuthorizationCodeAuthenticationProcessingFilter.java,6,6
spring-security,None,AuthorizationCodeAuthenticationProvider.java,21,21
spring-security,None,AuthorizationCodeAuthenticationToken.java,9,9
spring-security,None,AuthorizationCodeRequestRedirectFilter.java,8,8
spring-security,None,AuthorizationGrantAuthenticationToken.java,3,3
spring-security,None,AuthorizationGrantTokenExchanger.java,8,8
spring-security,None,AuthorizationRequestRepository.java,3,3
spring-security,None,AuthorizationRequestUriBuilder.java,3,3
spring-security,None,DefaultAuthorizationRequestUriBuilder.java,5,5
spring-security,None,DefaultStateGenerator.java,4,4
spring-security,None,HttpSessionAuthorizationRequestRepository.java,3,3
spring-security,None,OAuth2AuthenticationException.java,3,3
spring-security,None,OAuth2AuthenticationToken.java,13,13
spring-security,None,NimbusAuthorizationCodeTokenExchanger.java,8,8
spring-security,None,ClientRegistration.java,64,64
spring-security,None,ClientRegistrationProperties.java,8,8
spring-security,None,ClientRegistrationRepository.java,11,11
spring-security,None,InMemoryClientRegistrationRepository.java,25,25
spring-security,None,OAuth2UserService.java,5,5
spring-security,None,Customizer.java,5,5
spring-security,None,HttpSecurity.java,98,100
spring-framework,Maintainability,WebRequest.java,8,19
spring-framework,Maintainability,WebSocketMessageBrokerStats.java,11,19
spring-framework,Maintainability,AnnotationUtils.java,100,100
spring-framework,Maintainability,PathMatchConfigurer.java,5,26
spring-framework,Maintainability,TypeReference.java,0,10
spring-framework,Maintainability,InternalSpelExpressionParser.java,0,9
spring-framework,Maintainability,StompSubProtocolHandler.java,21,97
spring-framework,Maintainability,SubProtocolHandler.java,1,9
spring-framework,Maintainability,CglibAopProxy.java,22,60
spring-framework,Maintainability,AutowireUtils.java,17,41
spring-framework,Maintainability,ReplaceOverride.java,7,14
spring-framework,Maintainability,InterfaceBasedMBeanInfoAssembler.java,5,17
spring-framework,Maintainability,BridgeMethodResolver.java,13,29
spring-framework,Maintainability,ClassUtils.java,38,89
spring-framework,Maintainability,ReflectionUtils.java,28,75
spring-framework,Maintainability,AsyncResult.java,15,22
spring-framework,Maintainability,FailureCallback.java,8,8
spring-framework,Maintainability,ListenableFuture.java,9,11
spring-framework,Maintainability,ListenableFutureAdapter.java,11,13
spring-framework,Maintainability,ListenableFutureCallback.java,7,8
spring-framework,Maintainability,ListenableFutureCallbackRegistry.java,20,22
spring-framework,Maintainability,ListenableFutureTask.java,9,12
spring-framework,Maintainability,SettableListenableFuture.java,21,25
spring-framework,Maintainability,SuccessCallback.java,9,9
spring-framework,Maintainability,AbstractPromiseToListenableFutureAdapter.java,11,12
spring-framework,Maintainability,HttpComponentsAsyncClientHttpRequest.java,14,18
spring-framework,Maintainability,AsyncRestTemplate.java,32,37
spring-framework,Maintainability,ReactorNettyRequestUpgradeStrategy.java,7,25
spring-framework,Maintainability,ComparableComparator.java,0,9
spring-framework,Maintainability,DispatcherServlet.java,14,93
spring-framework,Maintainability,UrlFilenameViewController.java,3,15
spring-framework,Maintainability,TypeReference.java,1,17
spring-framework,Maintainability,AbstractJackson2Decoder.java,8,46
spring-framework,Maintainability,InstantiationAwareBeanPostProcessor.java,1,11
spring-framework,Maintainability,AbstractJackson2Decoder.java,8,46
spring-framework,Maintainability,CodecConfigurerHintsRegistrar.java,2,3
spring-framework,Maintainability,JacksonBuilderRuntimeHintsRegistrar.java,2,3
spring-framework,Maintainability,HandshakeHandlerRuntimeHintsRegistrar.java,2,3
spring-framework,Maintainability,HttpWebHandlerAdapter.java,10,42
spring-framework,Maintainability,AbstractFileResolvingResource.java,12,25
spring-framework,Maintainability,Resource.java,6,22
spring-framework,Maintainability,DefaultMetadataExtractor.java,6,16
spring-framework,Maintainability,DefaultRSocketStrategies.java,3,17
spring-framework,Maintainability,MetadataExtractor.java,2,8
spring-framework,Maintainability,MetadataExtractorRegistry.java,1,1
spring-framework,Maintainability,RSocketStrategies.java,4,19
spring-framework,Maintainability,MutablePropertyValues.java,21,34
spring-framework,Maintainability,PropertyEditorRegistrySupport.java,18,33
spring-framework,Maintainability,BeanFactoryUtils.java,14,25
spring-framework,Maintainability,ConstructorArgumentValues.java,22,33
spring-framework,Maintainability,CustomEditorConfigurer.java,5,16
spring-framework,Maintainability,YamlMapFactoryBean.java,9,15
spring-framework,Maintainability,YamlProcessor.java,23,39
spring-framework,Maintainability,BeanDefinitionValueResolver.java,13,25
spring-framework,Maintainability,DefaultListableBeanFactory.java,100,100
spring-framework,Maintainability,CustomMapEditor.java,5,13
spring-framework,Maintainability,SimpleAliasRegistry.java,13,22
spring-framework,Maintainability,StandardReflectionParameterNameDiscoverer.java,5,15
spring-framework,Maintainability,AnnotatedElementUtils.java,43,100
spring-framework,Maintainability,MethodMetadataReadingVisitor.java,16,31
spring-framework,Maintainability,MimeType.java,33,51
spring-framework,Maintainability,SimpleNamespaceContext.java,6,16
spring-framework,Maintainability,StaxEventHandler.java,6,8
spring-framework,Maintainability,DefaultServerResponseBuilder.java,22,44
spring-framework,Maintainability,AbstractAutoProxyCreator.java,13,49
spring-framework,Maintainability,SocketUtils.java,3,20
spring-framework,Maintainability,RequestMappingHandlerMapping.java,7,84
spring-framework,Maintainability,ThrowsAdviceAdapter.java,3,10
spring-framework,Maintainability,MappingJackson2JsonView.java,21,47
spring-framework,Maintainability,MappingJackson2XmlView.java,11,15
spring-framework,Maintainability,Scheduled.java,21,25
spring-framework,Maintainability,ScheduledAnnotationBeanPostProcessor.java,65,69
spring-framework,Maintainability,AbstractAutowireCapableBeanFactory.java,32,100
spring-framework,Maintainability,ResolvableType.java,13,100
spring-framework,Maintainability,AutowireUtils.java,17,41
spring-framework,Maintainability,CachedIntrospectionResults.java,18,48
spring-framework,Maintainability,CachingConfigurationSelector.java,5,16
spring-framework,Maintainability,AnnotationDrivenCacheBeanDefinitionParser.java,6,19
spring-framework,Maintainability,AnnotationConfigUtils.java,14,37
spring-framework,Maintainability,MBeanServerBeanDefinitionParser.java,3,7
spring-framework,Maintainability,CandidateComponentsIndexLoader.java,4,8
spring-framework,Maintainability,DefaultFormattingConversionService.java,8,15
spring-framework,Maintainability,JndiLocatorDelegate.java,2,9
spring-framework,Maintainability,DefaultParameterNameDiscoverer.java,15,19
spring-framework,Maintainability,AbstractMessageBrokerConfiguration.java,29,79
spring-framework,Maintainability,AnnotationTransactionAttributeSource.java,10,20
spring-framework,Maintainability,JtaTransactionManagerFactoryBean.java,5,10
spring-framework,Maintainability,TransactionSynchronizationUtils.java,10,14
spring-framework,Maintainability,AbstractCodecConfigurer.java,1,3
spring-framework,Maintainability,DefaultClientCodecConfigurer.java,10,13
spring-framework,Maintainability,DefaultServerCodecConfigurer.java,6,8
spring-framework,Maintainability,XmlEventDecoder.java,20,36
spring-framework,Maintainability,AllEncompassingFormHttpMessageConverter.java,13,27
spring-framework,Maintainability,RestTemplate.java,60,100
spring-framework,Maintainability,RequestContextHolder.java,3,12
spring-framework,Maintainability,WebApplicationContextUtils.java,8,31
spring-framework,Maintainability,ResourceChainRegistration.java,1,3
spring-framework,Maintainability,HandshakeWebSocketService.java,20,27
spring-framework,Maintainability,AnnotationDrivenBeanDefinitionParser.java,19,79
spring-framework,Maintainability,ResourceChainRegistration.java,1,8
spring-framework,Maintainability,WebMvcConfigurationSupport.java,45,100
spring-framework,Maintainability,ApplicationListenerDetector.java,2,10
spring-framework,Maintainability,SpringConfiguredBeanDefinitionParser.java,1,6
spring-framework,Maintainability,SpringConfiguredConfiguration.java,2,8
spring-framework,Maintainability,SpringConfiguredBeanDefinitionParser.java,3,8
spring-framework,Maintainability,ThreadPoolTaskScheduler.java,8,37
spring-framework,Maintainability,BeanUtils.java,11,82
spring-framework,Maintainability,DateTimeFormatAnnotationFormatterFactory.java,1,14
spring-framework,Maintainability,Jsr310DateTimeFormatAnnotationFormatterFactory.java,3,16
spring-framework,Maintainability,TypeMappedAnnotation.java,12,38
spring-framework,Maintainability,ByteBufferConverter.java,1,14
spring-framework,Maintainability,NumberUtils.java,4,19
spring-framework,Maintainability,ReflectivePropertyAccessor.java,4,65
spring-framework,Maintainability,Jackson2CodecSupport.java,8,43
spring-framework,Maintainability,MultipartHttpMessageReader.java,5,19
spring-framework,Maintainability,ProtobufCodecSupport.java,2,6
spring-framework,Maintainability,CorsConfiguration.java,12,57
spring-framework,Maintainability,HiddenHttpMethodFilter.java,1,10
spring-framework,Maintainability,HiddenHttpMethodFilter.java,1,10
spring-framework,Maintainability,HierarchicalUriComponents.java,7,79
spring-framework,Maintainability,NativeDetector.java,1,2
spring-framework,Maintainability,GenericConversionService.java,11,56
spring-framework,Security,RestTemplate.java,79,100
spring-framework,Security,CookieWebSessionIdResolver.java,6,18
spring-framework,Security,AbstractMethodMessageHandler.java,46,52
spring-framework,Security,AbstractListenerWebSocketSession.java,4,28
spring-framework,Performance,SocketUtils.java,2,20
spring-framework,Performance,ReflectiveAspectJAdvisorFactory.java,8,33
spring-framework,Performance,DefaultListableBeanFactory.java,48,100
spring-framework,Performance,ConsumesRequestCondition.java,5,16
spring-framework,Performance,ProducesRequestCondition.java,6,28
spring-framework,Performance,ConsumesRequestCondition.java,4,32
spring-framework,Performance,ProducesRequestCondition.java,6,41
spring-framework,Performance,StreamingHttpOutputMessage.java,8,8
spring-framework,Performance,AbstractClientHttpRequest.java,5,11
spring-framework,Performance,HttpComponentsClientHttpRequest.java,19,25
spring-framework,Performance,HttpComponentsClientHttpRequestFactory.java,41,49
spring-framework,Performance,HttpComponentsStreamingClientHttpRequest.java,18,18
spring-framework,Performance,AbstractHttpMessageConverter.java,33,40
spring-framework,Performance,CglibAopProxy.java,22,60
spring-framework,Performance,AutowireUtils.java,17,41
spring-framework,Performance,ReplaceOverride.java,7,14
spring-framework,Performance,InterfaceBasedMBeanInfoAssembler.java,5,17
spring-framework,Performance,BridgeMethodResolver.java,13,29
spring-framework,Performance,ClassUtils.java,38,89
spring-framework,Performance,ReflectionUtils.java,28,75
spring-framework,Performance,AbstractMessageConverterMethodArgumentResolver.java,12,52
spring-framework,Performance,ObjectUtils.java,10,35
spring-framework,Performance,DefaultAopProxyFactory.java,5,21
spring-framework,Performance,NeedNotProxy.java,0,0
spring-framework,Performance,MimeTypeUtils.java,47,59
spring-framework,Performance,MediaType.java,69,98
spring-framework,Performance,OkHttpClientHttpRequest.java,10,10
spring-framework,Performance,OkHttpClientHttpRequestFactory.java,9,9
spring-framework,Performance,OkHttpClientHttpResponse.java,7,7
spring-framework,Performance,ResourceHttpMessageConverter.java,25,33
spring-framework,Performance,StringUtils.java,34,100
spring-framework,Performance,DefaultSingletonBeanRegistry.java,2,45
spring-framework,Performance,JdbcUtils.java,25,39
spring-framework,Performance,AbstractAspectJAdvice.java,6,42
spring-framework,Performance,HttpHeaders.java,61,100
spring-framework,Performance,ReadOnlyHttpHeaders.java,11,11
spring-framework,Performance,ServletServerHttpResponse.java,9,30
spring-framework,Performance,AbstractListenerServerHttpResponse.java,4,10
spring-framework,Performance,AbstractServerHttpResponse.java,34,65
spring-framework,Performance,DefaultServerHttpRequestBuilder.java,19,41
spring-framework,Performance,JettyHeadersAdapter.java,16,16
spring-framework,Performance,JettyHttpHandlerAdapter.java,20,28
spring-framework,Performance,NettyHeadersAdapter.java,15,15
spring-framework,Performance,ReactorServerHttpRequest.java,27,57
spring-framework,Performance,ReactorServerHttpResponse.java,13,37
spring-framework,Performance,ServletServerHttpRequest.java,22,62
spring-framework,Performance,ServletServerHttpResponse.java,20,60
spring-framework,Performance,TomcatHeadersAdapter.java,11,11
spring-framework,Performance,TomcatHttpHandlerAdapter.java,21,34
spring-framework,Performance,UndertowHeadersAdapter.java,7,7
spring-framework,Performance,UndertowServerHttpRequest.java,22,59
spring-framework,Performance,UndertowServerHttpResponse.java,19,56
spring-framework,Performance,DefaultCorsProcessor.java,8,18
spring-framework,Performance,HandshakeWebSocketService.java,12,27
spring-framework,Performance,AntPathMatcher.java,41,69
spring-framework,Performance,AbstractAutowireCapableBeanFactory.java,58,100
spring-framework,Performance,StompSubProtocolHandler.java,39,97
spring-framework,Performance,DefaultUserDestinationResolver.java,14,36
spring-framework,Performance,StompEncoder.java,4,34
spring-framework,Performance,AdvisedSupport.java,16,32
spring-framework,Performance,ConcurrentReferenceHashMap.java,22,49
spring-framework,Performance,ForwardedHeaderFilter.java,2,55
spring-framework,Performance,StringUtils.java,60,100
spring-framework,Performance,BeanFactoryUtils.java,5,25
spring-framework,Performance,FactoryBean.java,4,13
spring-framework,Performance,ListableBeanFactory.java,7,24
spring-framework,Performance,AbstractAutowireCapableBeanFactory.java,50,100
spring-framework,Performance,AbstractBeanFactory.java,47,100
spring-framework,Performance,DefaultListableBeanFactory.java,61,100
spring-framework,Performance,RootBeanDefinition.java,21,59
spring-framework,Performance,StaticListableBeanFactory.java,12,32
spring-framework,Performance,AbstractApplicationContext.java,28,96
spring-framework,Performance,AnnotationTypeMapping.java,23,34
spring-framework,Performance,MethodInvoker.java,3,16
spring-framework,Performance,ObjectUtils.java,14,35
spring-framework,Performance,StringUtils.java,39,100
spring-framework,Performance,ViewResolverRegistry.java,2,7
spring-framework,Performance,ExtendedEntityManagerCreator.java,14,37
