system,nfr,file,changes_before,changes_after
spring-security,None,ArrayFilterer.java,7,14
spring-security,None,CollectionFilterer.java,8,13
spring-security,None,AclImpl.java,9,30
spring-security,None,DefaultPermissionFactory.java,9,21
spring-security,None,SidRetrievalStrategyImpl.java,7,14
spring-security,None,CasAssertionAuthenticationToken.java,10,17
spring-security,None,GrantedAuthorityFromAssertionAttributesUserDetailsService.java,9,18
spring-security,None,InMemoryUserDetailsManagerConfigurer.java,4,7
spring-security,None,UserDetailsManagerConfigurer.java,8,13
spring-security,None,AbstractRequestMatcherRegistry.java,24,32
spring-security,None,AbstractConfigAttributeRequestMatcherRegistry.java,10,12
spring-security,None,OAuth2IntrospectionReactiveAuthenticationManager.java,8,8
spring-security,None,OAuth2AuthorizeRequest.java,5,5
spring-security,None,OAuth2AuthorizedClientManager.java,5,5
spring-security,None,OAuth2AuthorizedClientManagerService.java,0,0
spring-security,None,ServerOAuth2AuthorizedClientManager.java,0,0
spring-security,None,ServerOAuth2AuthorizeRequest.java,2,2
spring-security,None,ChannelSecurityConfigurer.java,13,20
spring-security,None,MatcherType.java,8,20
spring-security,None,AbstractAclProvider.java,7,17
spring-security,None,UserDetailsServiceConfigurer.java,6,9
spring-security,None,HttpSecurityBuilder.java,13,19
spring-security,None,PortMapperConfigurer.java,8,11
spring-security,None,PasswordEncoderParser.java,19,28
spring-security,None,UserServiceBeanDefinitionParser.java,10,18
spring-security,None,FilterChainBeanDefinitionParser.java,10,15
spring-security,None,FilterChainMapBeanDefinitionDecorator.java,10,17
spring-security,None,GlobalMethodSecurityBeanDefinitionParser.java,20,41
spring-security,None,HelloWorldApplication.java,3,4
spring-security,None,MainController.java,3,4
spring-security,None,OpenSamlSigningUtils.java,1,4
spring-security,None,AccessControlEntry.java,6,10
spring-security,None,MultiFactorAuthenticationProviderConfigurer.java,0,0
spring-security,None,MFATokenEvaluator.java,0,0
spring-security,None,MFATokenEvaluatorImpl.java,0,0
spring-security,None,MultiFactorAuthenticationProvider.java,0,0
spring-security,None,MultiFactorAuthenticationToken.java,0,0
spring-security,None,MFAUserDetails.java,0,0
spring-security,None,SampleWebApplication.java,0,0
spring-security,None,WebSecurityBeanConfig.java,0,0
spring-security,None,WebSecurityConfig.java,0,0
spring-security,None,AuthenticatorCreateForm.java,0,0
spring-security,None,UserCreateForm.java,0,0
spring-security,None,WebAuthnSampleController.java,0,0
spring-security,None,HttpSessionSecurityContextRepository.java,32,68
spring-security,None,WebAuthn4JWebAuthnManager.java,0,0
spring-security,None,StrictHttpFirewall.java,19,26
spring-security,None,CsrfAuthenticationStrategy.java,24,26
spring-security,None,UsernamePasswordAuthenticationFilter.java,1,22
spring-security,None,LogoutWebFilter.java,7,14
spring-security,None,OAuth2IntrospectionAuthenticatedPrincipal.java,5,5
spring-security,None,OAuth2IntrospectionClaimAccessor.java,5,5
spring-security,None,WebClientReactiveClientCredentialsTokenResponseClient.java,13,16
spring-security,None,JwtDecoders.java,11,17
spring-security,None,HttpSessionOAuth2AuthorizationRequestRepository.java,7,18
spring-security,None,HttpMessageConverters.java,7,7
spring-security,None,OAuth2ErrorHttpMessageConverter.java,11,11
spring-security,None,Saml2Exception.java,3,3
spring-security,None,Saml2Authentication.java,6,6
spring-security,None,InMemoryRelyingPartyRegistrationRepository.java,9,9
spring-security,None,Saml2LoginBootConfiguration.java,2,2
spring-security,None,X509CredentialsConverters.java,2,2
spring-security,None,IndexController.java,4,4
spring-security,None,Saml2LoginApplication.java,4,4
spring-security,None,ExpressionAuthorizationDecision.java,2,2
spring-security,None,OidcUserExtractor.java,0,0
spring-security,None,ClientRegistrationRepository.java,7,11
spring-security,None,CustomOAuth2UserExtractor.java,0,0
spring-security,None,AuthorizationRequestRepository.java,6,13
spring-security,None,DefaultAuthorizationRequestUriBuilder.java,2,6
spring-security,None,OAuth2AuthorizationRequestRedirectWebFilter.java,4,5
spring-security,None,OAuth2AuthorizationRequestUriBuilder.java,1,5
spring-security,None,SpringCacheBasedAclCache.java,9,11
spring-security,None,SpringCacheBasedTicketCache.java,14,16
spring-security,None,SpringCacheBasedUserCache.java,12,14
spring-security,None,Saml2AuthenticatedPrincipal.java,7,9
spring-security,None,SimpleSaml2AuthenticatedPrincipal.java,2,4
spring-security,None,AuthorizationCodeAuthenticationFilterConfigurer.java,19,19
spring-security,None,AuthorizationCodeRequestRedirectFilterConfigurer.java,6,6
spring-security,None,AuthorizationCodeAuthenticationProcessingFilter.java,6,6
spring-security,None,AuthorizationCodeAuthenticationProvider.java,21,21
spring-security,None,AuthorizationCodeAuthenticationToken.java,9,9
spring-security,None,AuthorizationCodeRequestRedirectFilter.java,8,8
spring-security,None,AuthorizationGrantAuthenticationToken.java,3,3
spring-security,None,AuthorizationGrantTokenExchanger.java,8,8
spring-security,None,AuthorizationRequestUriBuilder.java,3,3
spring-security,None,DefaultStateGenerator.java,4,4
spring-security,None,HttpSessionAuthorizationRequestRepository.java,3,3
spring-security,None,OAuth2AuthenticationException.java,3,3
spring-security,None,OAuth2AuthenticationToken.java,13,13
spring-security,None,NimbusAuthorizationCodeTokenExchanger.java,8,8
spring-security,None,ClientRegistrationProperties.java,8,8
spring-security,None,Customizer.java,5,5
spring-framework,Maintainability,WebRequest.java,8,19
spring-framework,Maintainability,WebSocketMessageBrokerStats.java,11,19
spring-framework,Maintainability,AnnotationUtils.java,100,100
spring-framework,Maintainability,PathMatchConfigurer.java,12,22
spring-framework,Maintainability,TypeReference.java,0,14
spring-framework,Maintainability,InternalSpelExpressionParser.java,16,23
spring-framework,Maintainability,StompSubProtocolHandler.java,30,97
spring-framework,Maintainability,SubProtocolHandler.java,1,9
spring-framework,Maintainability,CglibAopProxy.java,26,60
spring-framework,Maintainability,AutowireUtils.java,17,41
spring-framework,Maintainability,ReplaceOverride.java,7,14
spring-framework,Maintainability,InterfaceBasedMBeanInfoAssembler.java,5,17
spring-framework,Maintainability,BridgeMethodResolver.java,12,29
spring-framework,Maintainability,ClassUtils.java,50,89
spring-framework,Maintainability,ReflectionUtils.java,28,75
spring-framework,Maintainability,AsyncResult.java,15,22
spring-framework,Maintainability,FailureCallback.java,8,8
spring-framework,Maintainability,ListenableFuture.java,9,11
spring-framework,Maintainability,ListenableFutureAdapter.java,11,13
spring-framework,Maintainability,ListenableFutureCallback.java,7,8
spring-framework,Maintainability,ListenableFutureCallbackRegistry.java,13,22
spring-framework,Maintainability,ListenableFutureTask.java,9,12
spring-framework,Maintainability,SettableListenableFuture.java,21,25
spring-framework,Maintainability,SuccessCallback.java,9,9
spring-framework,Maintainability,AbstractPromiseToListenableFutureAdapter.java,11,12
spring-framework,Maintainability,HttpComponentsAsyncClientHttpRequest.java,14,18
spring-framework,Maintainability,AsyncRestTemplate.java,32,37
spring-framework,Maintainability,ReactorNettyRequestUpgradeStrategy.java,7,25
spring-framework,Maintainability,ComparableComparator.java,4,9
spring-framework,Maintainability,DispatcherServlet.java,46,93
spring-framework,Maintainability,UrlFilenameViewController.java,3,15
spring-framework,Maintainability,AbstractJackson2Decoder.java,8,46
spring-framework,Maintainability,InstantiationAwareBeanPostProcessor.java,2,11
spring-framework,Maintainability,CodecConfigurerHintsRegistrar.java,2,3
spring-framework,Maintainability,JacksonBuilderRuntimeHintsRegistrar.java,2,3
spring-framework,Maintainability,HandshakeHandlerRuntimeHintsRegistrar.java,2,3
spring-framework,Maintainability,HttpWebHandlerAdapter.java,10,42
spring-framework,Maintainability,AbstractFileResolvingResource.java,12,25
spring-framework,Maintainability,Resource.java,3,14
spring-framework,Maintainability,DefaultMetadataExtractor.java,6,16
spring-framework,Maintainability,DefaultRSocketStrategies.java,3,17
spring-framework,Maintainability,MetadataExtractor.java,2,8
spring-framework,Maintainability,MetadataExtractorRegistry.java,1,1
spring-framework,Maintainability,RSocketStrategies.java,4,19
spring-framework,Maintainability,MutablePropertyValues.java,21,34
spring-framework,Maintainability,PropertyEditorRegistrySupport.java,12,33
spring-framework,Maintainability,BeanFactoryUtils.java,14,25
spring-framework,Maintainability,ConstructorArgumentValues.java,12,33
spring-framework,Maintainability,CustomEditorConfigurer.java,5,16
spring-framework,Maintainability,YamlMapFactoryBean.java,9,15
spring-framework,Maintainability,YamlProcessor.java,20,39
spring-framework,Maintainability,BeanDefinitionValueResolver.java,7,25
spring-framework,Maintainability,DefaultListableBeanFactory.java,69,100
spring-framework,Maintainability,CustomMapEditor.java,3,13
spring-framework,Maintainability,SimpleAliasRegistry.java,13,22
spring-framework,Maintainability,StandardReflectionParameterNameDiscoverer.java,5,15
spring-framework,Maintainability,AnnotatedElementUtils.java,43,100
spring-framework,Maintainability,MethodMetadataReadingVisitor.java,16,31
spring-framework,Maintainability,MimeType.java,28,51
spring-framework,Maintainability,SimpleNamespaceContext.java,6,16
spring-framework,Maintainability,StaxEventHandler.java,6,8
spring-framework,Maintainability,DefaultServerResponseBuilder.java,22,44
spring-framework,Maintainability,AbstractAutoProxyCreator.java,24,49
spring-framework,Maintainability,SocketUtils.java,2,20
spring-framework,Maintainability,RequestMappingHandlerMapping.java,11,84
spring-framework,Maintainability,ThrowsAdviceAdapter.java,3,10
spring-framework,Maintainability,MappingJackson2JsonView.java,27,47
spring-framework,Maintainability,MappingJackson2XmlView.java,11,15
spring-framework,Maintainability,Scheduled.java,21,25
spring-framework,Maintainability,ScheduledAnnotationBeanPostProcessor.java,58,69
spring-framework,Maintainability,AbstractAutowireCapableBeanFactory.java,55,100
spring-framework,Maintainability,ResolvableType.java,26,100
spring-framework,Maintainability,CachedIntrospectionResults.java,19,48
spring-framework,Maintainability,CachingConfigurationSelector.java,4,16
spring-framework,Maintainability,AnnotationDrivenCacheBeanDefinitionParser.java,6,19
spring-framework,Maintainability,AnnotationConfigUtils.java,14,37
spring-framework,Maintainability,MBeanServerBeanDefinitionParser.java,3,7
spring-framework,Maintainability,CandidateComponentsIndexLoader.java,4,8
spring-framework,Maintainability,DefaultFormattingConversionService.java,8,15
spring-framework,Maintainability,JndiLocatorDelegate.java,2,9
spring-framework,Maintainability,DefaultParameterNameDiscoverer.java,15,19
spring-framework,Maintainability,AbstractMessageBrokerConfiguration.java,35,79
spring-framework,Maintainability,AnnotationTransactionAttributeSource.java,10,20
spring-framework,Maintainability,JtaTransactionManagerFactoryBean.java,5,10
spring-framework,Maintainability,TransactionSynchronizationUtils.java,10,14
spring-framework,Maintainability,AbstractCodecConfigurer.java,1,3
spring-framework,Maintainability,DefaultClientCodecConfigurer.java,10,13
spring-framework,Maintainability,DefaultServerCodecConfigurer.java,6,8
spring-framework,Maintainability,XmlEventDecoder.java,20,36
spring-framework,Maintainability,AllEncompassingFormHttpMessageConverter.java,13,27
spring-framework,Maintainability,RestTemplate.java,64,100
spring-framework,Maintainability,RequestContextHolder.java,3,12
spring-framework,Maintainability,WebApplicationContextUtils.java,8,31
spring-framework,Maintainability,ResourceChainRegistration.java,1,6
spring-framework,Maintainability,HandshakeWebSocketService.java,13,27
spring-framework,Maintainability,AnnotationDrivenBeanDefinitionParser.java,19,79
spring-framework,Maintainability,WebMvcConfigurationSupport.java,45,100
spring-framework,Maintainability,ApplicationListenerDetector.java,2,10
spring-framework,Maintainability,SpringConfiguredBeanDefinitionParser.java,2,7
spring-framework,Maintainability,SpringConfiguredConfiguration.java,3,8
spring-framework,Maintainability,ThreadPoolTaskScheduler.java,9,37
spring-framework,Maintainability,BeanUtils.java,19,82
spring-framework,Maintainability,DateTimeFormatAnnotationFormatterFactory.java,1,14
spring-framework,Maintainability,Jsr310DateTimeFormatAnnotationFormatterFactory.java,5,16
spring-framework,Maintainability,TypeMappedAnnotation.java,12,38
spring-framework,Maintainability,ByteBufferConverter.java,1,14
spring-framework,Maintainability,NumberUtils.java,4,19
spring-framework,Maintainability,ReflectivePropertyAccessor.java,4,65
spring-framework,Maintainability,Jackson2CodecSupport.java,8,43
spring-framework,Maintainability,MultipartHttpMessageReader.java,5,19
spring-framework,Maintainability,ProtobufCodecSupport.java,2,6
spring-framework,Maintainability,CorsConfiguration.java,18,57
spring-framework,Maintainability,HiddenHttpMethodFilter.java,2,10
spring-framework,Maintainability,HierarchicalUriComponents.java,18,79
spring-framework,Maintainability,NativeDetector.java,1,2
spring-framework,Maintainability,GenericConversionService.java,11,56
spring-framework,Security,CookieWebSessionIdResolver.java,6,18
spring-framework,Security,AbstractMethodMessageHandler.java,28,38
spring-framework,Security,AbstractListenerWebSocketSession.java,4,28
spring-framework,Performance,ReflectiveAspectJAdvisorFactory.java,13,33
spring-framework,Performance,ConsumesRequestCondition.java,4,24
spring-framework,Performance,ProducesRequestCondition.java,10,37
spring-framework,Performance,StreamingHttpOutputMessage.java,6,8
spring-framework,Performance,AbstractClientHttpRequest.java,4,11
spring-framework,Performance,HttpComponentsClientHttpRequest.java,19,25
spring-framework,Performance,HttpComponentsClientHttpRequestFactory.java,32,49
spring-framework,Performance,HttpComponentsStreamingClientHttpRequest.java,18,18
spring-framework,Performance,AbstractHttpMessageConverter.java,33,40
spring-framework,Performance,AbstractMessageConverterMethodArgumentResolver.java,12,52
spring-framework,Performance,ObjectUtils.java,12,35
spring-framework,Performance,DefaultAopProxyFactory.java,5,21
spring-framework,Performance,NeedNotProxy.java,0,0
spring-framework,Performance,MimeTypeUtils.java,43,59
spring-framework,Performance,MediaType.java,66,98
spring-framework,Performance,OkHttpClientHttpRequest.java,10,10
spring-framework,Performance,OkHttpClientHttpRequestFactory.java,4,9
spring-framework,Performance,OkHttpClientHttpResponse.java,7,7
spring-framework,Performance,ResourceHttpMessageConverter.java,20,33
spring-framework,Performance,StringUtils.java,58,100
spring-framework,Performance,DefaultSingletonBeanRegistry.java,18,45
spring-framework,Performance,JdbcUtils.java,14,39
spring-framework,Performance,AbstractAspectJAdvice.java,23,42
spring-framework,Performance,HttpHeaders.java,57,100
spring-framework,Performance,ReadOnlyHttpHeaders.java,11,11
spring-framework,Performance,ServletServerHttpResponse.java,25,50
spring-framework,Performance,AbstractListenerServerHttpResponse.java,4,10
spring-framework,Performance,AbstractServerHttpResponse.java,34,65
spring-framework,Performance,DefaultServerHttpRequestBuilder.java,17,41
spring-framework,Performance,JettyHeadersAdapter.java,16,16
spring-framework,Performance,JettyHttpHandlerAdapter.java,20,28
spring-framework,Performance,NettyHeadersAdapter.java,15,15
spring-framework,Performance,ReactorServerHttpRequest.java,27,57
spring-framework,Performance,ReactorServerHttpResponse.java,13,37
spring-framework,Performance,ServletServerHttpRequest.java,38,62
spring-framework,Performance,TomcatHeadersAdapter.java,11,11
spring-framework,Performance,TomcatHttpHandlerAdapter.java,21,34
spring-framework,Performance,UndertowHeadersAdapter.java,7,7
spring-framework,Performance,UndertowServerHttpRequest.java,22,59
spring-framework,Performance,UndertowServerHttpResponse.java,19,56
spring-framework,Performance,DefaultCorsProcessor.java,8,18
spring-framework,Performance,AntPathMatcher.java,46,69
spring-framework,Performance,DefaultUserDestinationResolver.java,9,36
spring-framework,Performance,StompEncoder.java,18,34
spring-framework,Performance,AdvisedSupport.java,17,32
spring-framework,Performance,ConcurrentReferenceHashMap.java,22,49
spring-framework,Performance,ForwardedHeaderFilter.java,22,55
spring-framework,Performance,FactoryBean.java,2,13
spring-framework,Performance,ListableBeanFactory.java,12,24
spring-framework,Performance,AbstractBeanFactory.java,45,100
spring-framework,Performance,RootBeanDefinition.java,21,59
spring-framework,Performance,StaticListableBeanFactory.java,19,32
spring-framework,Performance,AbstractApplicationContext.java,43,96
spring-framework,Performance,AnnotationTypeMapping.java,23,34
spring-framework,Performance,MethodInvoker.java,3,16
spring-framework,Performance,ViewResolverRegistry.java,3,7
spring-framework,Performance,ExtendedEntityManagerCreator.java,14,37
spring-framework,Performance,SharedEntityManagerCreator.java,9,42
spring-framework,Performance,GenericFilterBean.java,10,19
spring-framework,Performance,DisposableBeanAdapter.java,12,46
spring-framework,Performance,PropertiesBeanDefinitionReader.java,13,31
spring-framework,Performance,BeanDefinitionParserDelegate.java,22,47
spring-framework,Performance,JavaMailSenderImpl.java,5,25
spring-framework,Performance,JmxUtils.java,1,15
spring-framework,Performance,AbstractBindingResult.java,4,21
spring-framework,Performance,SpringValidatorAdapter.java,20,43
spring-framework,Performance,PathMatchingResourcePatternResolver.java,30,71
spring-framework,Performance,AbstractListenerContainerParser.java,2,18
spring-framework,Performance,JmsListenerContainerParser.java,4,19
spring-framework,Performance,AbstractNamedValueMethodArgumentResolver.java,10,25
spring-framework,Performance,UrlPathHelper.java,47,80
spring-framework,Performance,AbstractNamedValueArgumentResolver.java,3,17
spring-framework,Performance,ErrorsTag.java,6,15
spring-framework,Performance,DefaultMessageListenerContainer.java,10,45
spring-framework,Performance,CallMetaDataContext.java,2,32
spring-framework,Performance,CallMetaDataProvider.java,0,11
spring-framework,Performance,CallMetaDataProviderFactory.java,0,27
spring-framework,Performance,CallParameterMetaData.java,0,9
spring-framework,Performance,GenericCallMetaDataProvider.java,0,26
spring-framework,Performance,OracleCallMetaDataProvider.java,0,6
spring-framework,Performance,OracleCallParameterMetaData.java,0,0
spring-framework,Performance,AbstractJdbcCall.java,1,27
spring-framework,Performance,PostProcessorRegistrationDelegate.java,8,33
spring-framework,Performance,MemoizedPathMatchingResourcePatternResolver.java,0,0
spring-framework,Performance,JdbcTemplate.java,28,53
spring-framework,Performance,AnnotationMetadataReadingVisitor.java,4,38
spring-framework,Robustness,ExceptionWebSocketHandlerDecorator.java,4,8
spring-framework,Robustness,DatabaseClient.java,9,14
spring-framework,Robustness,DefaultDatabaseClient.java,9,14
spring-framework,Robustness,WebMvcStompWebSocketEndpointRegistration.java,4,5
spring-framework,Robustness,AbstractNestablePropertyAccessor.java,14,36
spring-framework,Robustness,BufferingClientHttpResponseWrapper.java,5,10
spring-framework,Robustness,HttpMessageConverterExtractor.java,23,34
spring-framework,Robustness,MessageBodyClientHttpResponseWrapper.java,13,13
spring-framework,Robustness,DefaultTransactionDefinition.java,3,16
spring-framework,Robustness,AbstractView.java,2,13
spring-framework,Robustness,DefaultSubscriptionRegistry.java,26,50
spring-framework,Robustness,CannotGetJdbcConnectionException.java,4,12
spring-framework,Robustness,DataSourceUtils.java,3,22
spring-framework,Robustness,BindStatus.java,8,13
spring-framework,Robustness,AbstractStaxXMLReader.java,12,20
spring-framework,Robustness,ConfigurationClassEnhancer.java,0,21
spring-framework,Robustness,JamonPerformanceMonitorInterceptor.java,4,8
spring-framework,Robustness,AbstractEmbeddedDatabaseConfigurer.java,2,15
spring-framework,Robustness,TypedResponseErrorHandler.java,0,0
spring-framework,Robustness,ReloadableResourceBundleMessageSource.java,10,36
spring-framework,Robustness,ResourceBundleMessageSource.java,10,29
spring-framework,Robustness,MediaTypeFactory.java,10,13
spring-framework,Robustness,HessianExporter.java,9,21
spring-framework,Robustness,CollectionFactory.java,25,48
spring-framework,Robustness,ResponseEntity.java,26,57
spring-framework,Robustness,ClassPathResource.java,15,30
spring-framework,Robustness,AbstractSockJsService.java,42,88
spring-framework,Robustness,SimpleBufferingClientHttpRequest.java,3,17
spring-framework,Robustness,SimpleClientHttpRequestFactory.java,6,22
spring-framework,Robustness,HessianServiceExporter.java,3,14
spring-framework,Robustness,HttpPutFormContentFilter.java,3,19
spring-framework,Robustness,ResourcesBeanDefinitionParser.java,6,39
spring-framework,Robustness,UrlResource.java,18,35
spring-framework,Robustness,NoHandlerFoundException.java,11,11
spring-framework,Robustness,ResponseEntityExceptionHandler.java,36,49
spring-framework,Robustness,DefaultHandlerExceptionResolver.java,33,55
spring-framework,Robustness,ChannelSendOperator.java,3,28
spring-framework,Robustness,ThreadPoolTaskExecutor.java,7,26
spring-framework,Robustness,HttpMessageConversionException.java,4,8
spring-framework,Robustness,HttpMessageNotReadableException.java,5,9
spring-framework,Robustness,AbstractJackson2HttpMessageConverter.java,40,84
spring-framework,Robustness,RestClientResponseException.java,8,15
spring-framework,Robustness,WebClientResponseException.java,15,22
spring-framework,Robustness,JettyRequestUpgradeStrategy.java,7,15
spring-framework,Robustness,DefaultDataBuffer.java,6,31
spring-framework,Robustness,ContextAnnotationAutowireCandidateResolver.java,1,13
spring-framework,Robustness,TypeDescriptor.java,38,76
spring-framework,Robustness,MethodBasedEvaluationContext.java,6,8
spring-framework,Robustness,CallableInterceptorChain.java,12,17
spring-framework,Robustness,CallableProcessingInterceptor.java,10,13
spring-framework,Robustness,CallableProcessingInterceptorAdapter.java,10,12
spring-framework,Robustness,DeferredResultInterceptorChain.java,13,17
spring-framework,Robustness,DeferredResultProcessingInterceptor.java,11,16
spring-framework,Robustness,DeferredResultProcessingInterceptorAdapter.java,10,12
spring-framework,Robustness,WebAsyncManager.java,37,53
spring-framework,Robustness,AbstractHandlerMapping.java,40,58
spring-framework,None,StandardTypeComparator.java,8,19
spring-framework,None,HttpSessionHandshakeInterceptor.java,8,16
spring-framework,None,DefaultWebClientOperations.java,2,4
spring-framework,None,Advice.java,0,2
spring-framework,None,AspectException.java,2,5
spring-framework,None,ConstructorInterceptor.java,3,5
spring-framework,None,ConstructorInvocation.java,4,7
spring-framework,None,Interceptor.java,2,5
spring-framework,None,Invocation.java,3,5
spring-framework,None,Joinpoint.java,4,6
spring-framework,None,MethodInterceptor.java,5,10
spring-framework,None,MethodInvocation.java,4,6
spring-framework,None,Advisor.java,0,7
spring-framework,None,AfterAdvice.java,0,2
spring-framework,None,AfterReturningAdvice.java,1,6
spring-framework,None,AopInvocationException.java,0,4
spring-framework,None,BeforeAdvice.java,0,2
spring-framework,None,ClassFilter.java,2,4
spring-framework,None,DynamicIntroductionAdvice.java,2,6
spring-framework,None,IntroductionAdvisor.java,0,4
spring-framework,None,IntroductionAwareMethodMatcher.java,1,9
spring-framework,None,IntroductionInfo.java,0,5
spring-framework,None,IntroductionInterceptor.java,0,2
spring-framework,None,MethodBeforeAdvice.java,2,8
spring-framework,None,AnnotationTypeMappings.java,3,17
spring-framework,None,GroovyMarkupConfig.java,0,0
spring-framework,None,GroovyMarkupConfigurer.java,0,0
spring-framework,None,GroovyMarkupView.java,0,0
spring-framework,None,GroovyMarkupViewResolver.java,2,4
spring-framework,None,EvalTag.java,11,22
spring-framework,None,HibernateTransactionManager.java,12,27
spring-framework,None,SessionHolder.java,6,10
spring-framework,None,HibernateJpaDialect.java,17,47
spring-framework,None,PropertiesLoaderSupport.java,9,17
spring-framework,None,ParsedSql.java,3,6
spring-framework,None,Profile.java,10,12
spring-framework,None,AbstractEnvironment.java,51,56
spring-framework,None,BasicJsonWriter.java,4,7
spring-framework,None,PatternMatchUtils.java,1,7
spring-framework,None,DefaultWebClientBuilder.java,40,44
spring-framework,None,WebClient.java,60,100
spring-framework,None,OkHttp3AsyncClientHttpRequest.java,6,7
spring-framework,None,AbstractMessageConverter.java,26,27
spring-framework,None,UtilNamespaceHandler.java,5,11
spring-framework,None,HttpComponentsHttpInvokerRequestExecutor.java,4,27
spring-framework,None,RequestPredicates.java,35,54
spring-framework,None,HandlerInterceptor.java,5,20
spring-framework,None,ServletUriComponentsBuilder.java,3,39
spring-framework,None,RedirectView.java,24,46
spring-framework,None,ResourceBundleViewResolver.java,3,19
spring-framework,None,TimerManagerTaskScheduler.java,1,15
spring-framework,None,TaskScheduler.java,6,13
spring-framework,None,Trigger.java,3,8
spring-framework,None,TriggerContext.java,4,9
spring-framework,None,ConcurrentTaskScheduler.java,4,19
spring-framework,None,ReschedulingRunnable.java,2,12
spring-framework,None,CronTrigger.java,4,14
spring-framework,None,NoOpTransactionOperations.java,0,0
spring-framework,None,DefaultWebClient.java,59,100
spring-framework,None,CompoundComparator.java,12,17
spring-framework,None,MethodParameter.java,27,75
spring-framework,None,AbstractEncoderMethodReturnValueHandler.java,3,14
spring-framework,None,TransactionAspectSupport.java,14,76
spring-framework,None,AbstractMessageWriterResultHandler.java,10,41
spring-framework,None,CachedExpressionEvaluator.java,4,13
spring-framework,None,EnableScheduling.java,10,13
spring-framework,None,FunctionReference.java,23,26
spring-framework,None,Jackson2ObjectMapperBuilder.java,44,90
spring-framework,None,Jackson2ObjectMapperFactoryBean.java,24,54
spring-framework,None,MethodMatcher.java,4,9
spring-framework,None,ProxyMethodInvocation.java,2,6
spring-framework,None,TargetClassAware.java,2,6
spring-framework,None,TrueMethodMatcher.java,4,14
spring-framework,None,AspectJAfterAdvice.java,2,9
spring-framework,None,AspectJAfterReturningAdvice.java,4,12
spring-framework,None,AspectJAfterThrowingAdvice.java,2,9
spring-framework,None,AspectJAroundAdvice.java,5,11
spring-framework,None,AspectJExpressionPointcut.java,18,38
spring-framework,None,ReactiveTypeHandler.java,30,35
spring-framework,None,AbstractTransactionSupportingCacheManager.java,1,2
spring-framework,None,TransactionAwareCache.java,0,0
spring-framework,None,TransactionAwareCacheManagerProxy.java,2,10
spring-framework,None,AbstractCacheManager.java,6,22
spring-framework,None,CacheDecorator.java,0,0
spring-framework,None,BeanDefinitionReaderUtils.java,6,12
spring-framework,None,DestinationPatternsMessageCondition.java,17,18
spring-framework,None,SimpAnnotationMethodMessageHandler.java,44,58
spring-framework,None,SimpleBrokerMessageHandler.java,30,37
spring-framework,None,AbstractBrokerRegistration.java,7,13
spring-framework,None,MessageBrokerRegistry.java,18,25
spring-framework,None,SimpleBrokerRegistration.java,9,14
spring-framework,None,MessageBrokerBeanDefinitionParser.java,51,71
spring-framework,None,ReactorClientHttpConnector.java,13,41
spring-framework,None,RequestContext.java,22,40
spring-framework,None,SelectedValueComparator.java,5,13
spring-framework,None,ValueFormatter.java,2,5
spring-framework,None,EmptyStringToNullEditor.java,0,0
spring-framework,None,ConstructorResolver.java,21,72
spring-framework,None,JacksonObjectMapperFactoryBean.java,3,3
spring-framework,None,CloseStatus.java,6,20
spring-framework,None,AbstractWebSocketClient.java,3,25
spring-framework,None,ConnectionManagerSupport.java,3,18
spring-framework,None,BeanFactoryMessageChannelDestinationResolver.java,6,7
spring-framework,None,EhCacheFactoryBean.java,3,4
spring-framework,None,CommonAnnotationBeanPostProcessor.java,14,63
spring-framework,None,AbstractFlashMapManager.java,18,28
spring-framework,None,ScriptUtils.java,32,43
spring-framework,None,ProxyFactoryBean.java,18,39
spring-framework,None,EclipseLinkJpaVendorAdapter.java,5,23
spring-framework,None,ConfigurationClass.java,18,36
spring-framework,None,ConfigurationClassBeanDefinitionReader.java,46,67
spring-framework,None,JmsTemplate.java,4,32
spring-framework,None,CronTriggerFactoryBean.java,5,17
spring-framework,None,SimpleTriggerFactoryBean.java,5,17
spring-framework,None,AnnotationConfigGenericWebApplicationContext.java,0,0
spring-framework,None,TargetSource.java,2,13
spring-framework,None,AspectJAdviceParameterNameDiscoverer.java,13,31
spring-framework,None,AspectJExpressionPointcutAdvisor.java,2,13
spring-framework,None,AspectJPointcutAdvisor.java,5,13
spring-framework,None,DeclareParentsAdvisor.java,2,14
spring-framework,None,MethodInvocationProceedingJoinPoint.java,4,19
spring-framework,None,SimpleAspectInstanceFactory.java,2,11
spring-framework,None,TypePatternClassFilter.java,5,15
spring-framework,None,AbstractAspectJAdvisorFactory.java,12,29
spring-framework,None,AnnotationAwareAspectJAutoProxyCreator.java,1,10
spring-framework,None,AspectJProxyFactory.java,4,16
spring-framework,None,AspectMetadata.java,10,19
spring-framework,None,BeanFactoryAspectInstanceFactory.java,6,20
spring-framework,None,BeanFactoryAspectJAdvisorsBuilder.java,3,8
spring-framework,None,LazySingletonAspectInstanceFactoryDecorator.java,2,11
spring-framework,None,MetadataAwareAspectInstanceFactory.java,2,6
spring-framework,None,AbstractInterceptorDrivenBeanDefinitionDecorator.java,2,11
spring-framework,None,AopNamespaceUtils.java,2,8
spring-framework,None,SimpleBeanFactoryAwareAspectInstanceFactory.java,3,11
spring-framework,None,Propagation.java,4,13
spring-framework,None,ExtendedBeanInfo.java,10,40
spring-framework,None,SingletonBeanFactoryLocator.java,0,11
