system, nfr, file, changes_before, changes_after
spring-boot,Security,Ssl.java,1,16
spring-boot,Security,JettyEmbeddedServletContainerFactory.java,21,89
spring-boot,Security,TomcatEmbeddedServletContainerFactory.java,42,100
spring-boot,Security,OAuth2ResourceServerJwtConfiguration.java,21,38
spring-boot,Security,ConfigurationPropertiesReportEndpoint.java,27,60
spring-boot,Security,EnvironmentEndpoint.java,15,31
spring-boot,Security,Sanitizer.java,3,13
spring-boot,Security,EnvironmentMvcEndpoint.java,8,27
spring-boot,Security,Sanitizer.java,10,13
spring-boot,Performance,OptionHandler.java,10,19
spring-boot,Performance,HypermediaAutoConfiguration.java,2,20
spring-boot,Performance,Repackager.java,14,52
spring-boot,Performance,CouchbaseHealth.java,4,7
spring-boot,Performance,CompositeHealthIndicator.java,7,20
spring-boot,Performance,CompositeReactiveHealthIndicator.java,8,24
spring-boot,Performance,AsciiBytes.java,6,9
spring-boot,Performance,TraceableHttpServletRequest.java,5,10
spring-boot,Performance,BeanDefinitionLoader.java,20,31
spring-boot,Performance,SpringIterableConfigurationPropertySource.java,15,35
spring-boot,Performance,Binder.java,47,55
spring-boot,Performance,IndexedElementsBinder.java,22,29
spring-boot,Robustness,TomcatEmbeddedServletContainer.java,4,54
spring-boot,Robustness,MongoClientFactorySupport.java,3,6
spring-boot,Robustness,IndexedLayers.java,1,3
spring-boot,Robustness,JarFileArchive.java,5,19
spring-boot,Robustness,JettyEmbeddedServletContainerFactory.java,31,89
spring-boot,Robustness,DataSourceProperties.java,1,42
spring-boot,Robustness,EmbeddedDatabaseConnection.java,1,29
spring-boot,Robustness,BasicJsonParser.java,8,13
spring-boot,Robustness,SslServerCustomizer.java,13,44
spring-boot,Robustness,SslBuilderCustomizer.java,8,26
spring-boot,Robustness,ConfigDataLocationNotFoundExceptionFailureAnalyzer.java,0,0
spring-boot,Robustness,DataSourceJmxConfiguration.java,1,22
spring-boot,Robustness,WebMvcAutoConfiguration.java,36,100
spring-boot,Robustness,LettuceMetricsAutoConfiguration.java,3,9
spring-boot,Robustness,DefaultErrorAttributes.java,20,36
spring-boot,Robustness,SpringBootRepositoryRestConfigurer.java,6,8
spring-boot,Robustness,StrategySelectionExceptionAnalyzer.java,0,0
spring-boot,None,DatabaseDriver.java,8,19
spring-boot,None,DefaultRestTemplateExchangeTagsProvider.java,3,13
spring-boot,None,RestTemplateExchangeTags.java,5,21
spring-boot,None,DefaultWebClientExchangeTagsProvider.java,2,14
spring-boot,None,WebClientExchangeTags.java,7,30
spring-boot,None,ServerProperties.java,100,100
spring-boot,None,TomcatWebServerFactoryCustomizer.java,60,77
spring-boot,None,MongoDataAutoConfiguration.java,1,24
spring-boot,None,MongoRepositoriesAutoConfiguration.java,3,17
spring-boot,None,EmbeddedMongoAutoConfiguration.java,3,49
spring-boot,None,WarCommandIT.java,3,8
spring-boot,None,ArchiveCommand.java,2,11
spring-boot,None,JarCommand.java,1,2
spring-boot,None,WarCommand.java,1,4
spring-boot,None,JooqAutoConfiguration.java,6,30
spring-boot,None,ServerProperties.java,44,100
spring-boot,None,TomcatWebServerFactoryCustomizer.java,17,77
spring-boot,None,JarCommand.java,27,29
spring-boot,None,RepositoryConfigurationFactory.java,17,19
spring-boot,None,AetherGrapeEngine.java,32,39
spring-boot,None,AetherGrapeEngineFactory.java,11,17
spring-boot,None,DependencyResolutionContext.java,7,12
spring-boot,None,GrapeRootRepositorySystemSessionConfiguration.java,0,0
spring-boot,None,AetherEngine.java,0,0
spring-boot,None,CompositeProxySelector.java,0,0
spring-boot,None,DefaultRepositorySystemSessionAutoConfiguration.java,0,0
spring-boot,None,DependencyManagementContext.java,0,0
spring-boot,None,DependencyResolutionFailedException.java,0,0
spring-boot,None,DetailedProgressReporter.java,0,0
spring-boot,None,ProgressReporter.java,0,0
spring-boot,None,RepositoryConfiguration.java,0,0
spring-boot,None,RepositoryConfigurationFactory.java,0,0
spring-boot,None,RepositorySystemSessionConfiguration.java,0,0
spring-boot,None,SummaryProgressReporter.java,0,0
spring-boot,None,MavenSettings.java,0,0
spring-boot,None,MavenSettingsReader.java,0,0
spring-boot,None,SettingsXmlRepositorySystemSessionConfiguration.java,0,0
spring-boot,None,PomLoader.java,0,0
spring-boot,None,ThinJarLauncher.java,0,0
spring-boot,None,CachesEndpoint.java,3,19
spring-boot,None,QuartzDataSourceScriptDatabaseInitializer.java,1,4
spring-boot,None,IncompatibleConfigurationFailureAnalyzer.java,1,1
spring-boot,None,MutuallyExclusiveConfigurationPropertiesFailureAnalyzer.java,1,7
spring-boot,None,EnvironmentPostProcessorApplicationListener.java,8,16
spring-boot,None,DataSourceBuilder.java,27,35
spring-boot,None,Instantiator.java,3,9
spring-boot,None,CompressionCustomizer.java,16,19
spring-boot,None,MetricsEndpoint.java,19,39
spring-boot,None,TaskSchedulingProperties.java,1,5
spring-boot,None,SampleController.java,3,3
spring-boot,None,ServerProperties.java,38,100
spring-boot,None,AbstractEmbeddedServletContainerFactory.java,16,39
spring-boot,None,TomcatEmbeddedServletContainerFactory.java,56,100
spring-boot,None,UndertowEmbeddedServletContainerFactory.java,15,72
spring-boot,None,CouchbaseHealthIndicator.java,3,4
spring-boot,None,AbstractDependencyFilterMojo.java,2,15
spring-boot,None,MatchingGroupIdFilter.java,0,5
spring-boot,None,EndpointDocumentation.java,19,32
spring-boot,None,SpringBootHypermediaApplication.java,5,10
spring-boot,None,AuditEvent.java,11,16
spring-boot,None,EndpointMBeanExportAutoConfiguration.java,23,31
spring-boot,None,EndpointWebMvcManagementContextConfiguration.java,7,27
spring-boot,None,AbstractEndpointMBean.java,0,0
spring-boot,None,AuditEventsMBean.java,0,0
spring-boot,None,EndpointMBean.java,14,23
spring-boot,None,EndpointMBeanSupport.java,0,0
spring-boot,None,AbstractNamedMvcEndpoint.java,0,5
spring-boot,None,AuditEventsMvcEndpoint.java,0,7
spring-boot,None,ThymeleafAutoConfiguration.java,21,74
spring-boot,None,ServerProperties.java,24,100
spring-boot,None,TomcatWebServerFactoryCustomizer.java,2,77
spring-boot,None,DefaultLogbackConfiguration.java,24,36
spring-boot,None,EndpointDocumentation.java,25,32
spring-boot,None,LimitedEnvironmentEndpoint.java,4,5
spring-boot,None,SpringBootHypermediaApplication.java,9,10
spring-boot,None,AuditEvent.java,15,16
spring-boot,None,InMemoryAuditEventRepository.java,15,17
spring-boot,None,CacheStatisticsAutoConfiguration.java,16,18
spring-boot,None,CrshAutoConfiguration.java,51,51
spring-boot,None,EndpointAutoConfiguration.java,52,54
spring-boot,None,EndpointCorsProperties.java,2,3
spring-boot,None,EndpointWebMvcAutoConfiguration.java,90,99
spring-boot,None,EndpointWebMvcChildContextConfiguration.java,55,59
spring-boot,None,EndpointWebMvcHypermediaManagementContextConfiguration.java,31,36
spring-boot,None,HealthIndicatorAutoConfiguration.java,68,77
spring-boot,None,HealthMvcEndpointProperties.java,7,8
spring-boot,None,JolokiaAutoConfiguration.java,22,26
spring-boot,None,JolokiaProperties.java,9,10
spring-boot,None,LinksEnhancer.java,9,10
spring-boot,None,ManagementContextConfigurationsImportSelector.java,5,6
spring-boot,None,ManagementServerProperties.java,38,48
spring-boot,None,ManagementServerPropertiesAutoConfiguration.java,13,13
spring-boot,None,ManagementWebSecurityAutoConfiguration.java,31,36
spring-boot,None,MetricExportAutoConfiguration.java,21,22
spring-boot,None,MetricFilterProperties.java,4,5
spring-boot,None,MetricRepositoryAutoConfiguration.java,39,40
spring-boot,None,MetricsFilter.java,19,20
spring-boot,None,PublicMetricsAutoConfiguration.java,23,26
spring-boot,None,OnEnabledEndpointElementCondition.java,2,9
spring-boot,None,OnEnabledInfoContributorCondition.java,2,5
spring-boot,None,Health.java,11,19
spring-boot,None,Info.java,5,9
spring-boot,None,PropertySourcesBinder.java,2,6
spring-boot,None,package-info.java,1,4
spring-boot,None,MetricsFilter.java,4,20
spring-boot,None,JettyEmbeddedServletContainer.java,17,41
spring-boot,None,ServerProperties.java,39,100
spring-boot,None,AbstractEmbeddedServletContainerFactory.java,16,39
spring-boot,None,TomcatEmbeddedServletContainerFactory.java,56,100
spring-boot,None,UndertowEmbeddedServletContainerFactory.java,15,72
spring-boot,None,JspTemplateAvailabilityProvider.java,11,12
spring-boot,None,PropertiesMigrationReporter.java,13,14
spring-boot,None,WebSocketReactiveAutoConfiguration.java,3,21
spring-boot,None,WebSocketServletAutoConfiguration.java,1,21
spring-boot,None,BeansEndpoint.java,1,3
spring-boot,None,CacheAutoConfiguration.java,15,18
spring-boot,None,CacheConfigurations.java,6,9
spring-boot,None,CacheProperties.java,10,20
spring-boot,None,CacheType.java,10,15
spring-boot,None,IgniteCacheConfiguration.java,0,0
spring-boot,None,IgniteInstanceConfiguration.java,0,0
spring-boot,None,IgniteAutoConfiguration.java,0,0
spring-boot,None,IgniteConfigResourceCondition.java,0,0
spring-boot,None,IgniteFactory.java,0,0
spring-boot,None,IgniteProperties.java,0,0
spring-boot,None,package-info.java,0,0
spring-boot,None,ConfigFileApplicationListener.java,41,81
spring-boot,None,AgentReloader.java,3,7
spring-boot,None,ResourceBanner.java,13,14
spring-boot,None,DataSourceHealthContributorAutoConfiguration.java,5,16
spring-boot,None,DataSourceHealthIndicatorProperties.java,2,2
spring-boot,None,DiscoveredServletEndpoint.java,2,6
spring-boot,None,TypeUtils.java,9,45
spring-boot,None,LambdaSafe.java,3,25
spring-boot,None,KafkaAutoConfiguration.java,3,38
spring-boot,None,SpringApplication.java,73,100
spring-boot,None,KafkaProperties.java,42,82
spring-boot,None,KafkaProperties.java,47,82
spring-boot,None,KafkaStreamsAnnotationDrivenConfiguration.java,15,20
spring-boot,None,ServerProperties.java,27,100
spring-boot,None,TomcatWebServerFactoryCustomizer.java,6,77
spring-boot,None,HealthEndpointConfiguration.java,14,28
spring-boot,None,HealthIndicatorAutoConfiguration.java,15,21
spring-boot,None,CompositeHealthIndicator.java,15,20
spring-boot,None,ConcurrentlyHealthIndicatorStrategy.java,0,0
spring-boot,None,DefaultHealthIndicatorStrategy.java,0,0
spring-boot,None,HealthIndicatorStrategy.java,0,0
spring-boot,None,BasicBatchConfigurer.java,2,19
spring-boot,None,ConcurrentKafkaListenerContainerFactoryConfigurer.java,8,49
spring-boot,None,TomcatWebServerFactoryCustomizer.java,2,77
spring-boot,None,UndertowWebServerFactoryCustomizer.java,2,43
spring-boot,None,MultipartProperties.java,2,13
spring-boot,None,PropertyMapper.java,9,23
spring-boot,None,TaskExecutorBuilder.java,0,15
spring-boot,None,TaskSchedulerBuilder.java,0,8
spring-boot,None,WebServiceTemplateBuilder.java,3,16
spring-boot,None,AbstractLoggingSystem.java,6,7
spring-boot,None,AuthorizationAuditListener.java,6,11
spring-boot,None,WebMvcAutoConfiguration.java,100,100
spring-boot,None,WebMvcProperties.java,47,53
spring-boot,None,LiquibaseAutoConfiguration.java,8,79
spring-boot,None,LiquibaseProperties.java,2,20
spring-boot,None,SampleCamelHazelcastApplication.java,0,0
spring-boot,None,HazelcastConfiguration.java,0,0
spring-boot,None,MainRouteBuilder.java,0,0
spring-boot,None,AuditEventsEndpointAutoConfiguration.java,9,17
spring-boot,None,BeansEndpointAutoConfiguration.java,7,12
spring-boot,None,CachesEndpointAutoConfiguration.java,8,17
spring-boot,None,package-info.java,3,4
spring-boot,None,ConfigFileApplicationListener.java,57,81
spring-boot,None,ElasticProperties.java,8,11
spring-boot,None,ElasticPropertiesConfigAdapter.java,6,8
spring-boot,None,BuildInfoMojo.java,6,21
spring-boot,None,ConfigurationPropertiesBindingPostProcessor.java,14,32
spring-boot,None,HazelcastServerConfiguration.java,10,22
spring-boot,None,ServerProperties.java,47,100
spring-boot,None,JettyWebServerFactoryCustomizer.java,6,40
spring-boot,None,SolrRepositoriesAutoConfiguration.java,0,3
spring-boot,None,SolrRepositoriesAutoConfigureRegstrar.java,0,0
spring-boot,None,SolrAutoConfiguration.java,0,15
spring-boot,None,SolrProperties.java,0,6
spring-boot,None,Product.java,0,9
spring-boot,None,ProductRepository.java,0,5
spring-boot,None,SampleSolrApplication.java,0,10
spring-boot,None,JvmMetricsAutoConfiguration.java,18,19
spring-boot,None,HealthIndicatorAutoConfiguration.java,68,77
spring-boot,None,Neo4jHealthIndicator.java,0,6
spring-boot,None,AbstractRabbitListenerContainerFactoryConfigurer.java,14,21
spring-boot,None,RabbitProperties.java,60,83
spring-boot,None,SimpleRabbitListenerContainerFactoryConfigurer.java,5,9
spring-boot,None,ManagementWebSecurityAutoConfiguration.java,24,36
spring-boot,None,SampleHypermediaUiSecureApplication.java,0,2
spring-boot,None,DocumentVersionProperties.java,0,2
spring-boot,None,ExtractVersionConstraints.java,2,8
spring-boot,None,ConfigurationPropertiesValidator.java,0,0
spring-boot,None,SampleProperties.java,0,10
spring-boot,None,SamplePropertyValidationApplication.java,0,13
spring-boot,None,SampleWebThymeleafApplication.java,0,0
spring-boot,None,WelcomeController.java,0,0
spring-boot,None,RedisCacheConfiguration.java,5,22
spring-boot,None,RedisAutoConfiguration.java,1,17
spring-boot,None,RedisReactiveAutoConfiguration.java,1,10
spring-boot,None,Launcher.java,13,26
spring-boot,None,SharedJarLauncher.java,0,0
spring-boot,None,SharedPropertiesLauncher.java,0,0
spring-boot,None,SharedWarLauncher.java,0,0
spring-boot,None,GridFsTemplateAutoConfiguration.java,0,3
spring-boot,None,MongoProperties.java,2,45
spring-boot,None,SendGridAutoConfiguration.java,0,11
spring-boot,None,SendGridProperties.java,0,6
spring-boot,None,H2ConsoleAutoConfiguration.java,25,34
spring-boot,None,H2ConsoleProperties.java,9,10
spring-boot,None,package-info.java,4,5
spring-boot,None,PathRequest.java,10,11
spring-boot,None,TomcatReactiveWebServerFactory.java,31,54
spring-boot,None,WebMvcMetricsFilter.java,11,53
spring-boot,None,StaticResourceLocation.java,2,8
spring-boot,None,PathRequest.java,2,5
spring-boot,None,StaticResourceRequest.java,5,13
spring-boot,None,PathRequest.java,3,11
spring-boot,None,JarWriter.java,7,29
spring-boot,None,NettyReactiveWebServerFactory.java,11,42
spring-boot,None,IgnoreTopLevelConverterNotFoundBindHandler.java,3,7
spring-boot,None,HelloRestController.java,0,3
spring-boot,None,SampleSessionWebFluxApplication.java,0,4
spring-boot,None,IntegrationAutoConfiguration.java,28,33
spring-boot,None,InfluxDbProperties.java,4,5
spring-boot,None,JerseyWebEndpointManagementContextConfiguration.java,6,43
spring-boot,None,EndpointAutoConfiguration.java,31,54
spring-boot,None,JvmEndpoint.java,0,0
spring-boot,None,ApplicationPid.java,3,7
spring-boot,None,SimpleRabbitListenerContainerFactoryConfigurer.java,6,9
spring-boot,None,OnlyOnceLoggingDenyMeterFilter.java,10,11
spring-boot,None,BackgroundPreinitializer.java,23,35
spring-boot,None,SpringApplicationBuilder.java,29,53
spring-boot,None,ApplicationPidFileWriter.java,9,11
spring-boot,None,ContextIdApplicationContextInitializer.java,9,10
spring-boot,None,LoggingApplicationListener.java,43,56
spring-boot,None,Repackager.java,3,52
spring-boot,None,JarFileArchive.java,5,19
spring-boot,None,PropertiesLauncher.java,69,77
spring-boot,None,JacksonAutoConfiguration.java,20,51
spring-boot,None,JacksonProperties.java,6,20
spring-boot,None,LogbackLoggingSystem.java,0,53
spring-boot,None,ExposableServletEndpoint.java,3,5
spring-boot,None,SourceOptions.java,7,10
spring-boot,None,ConnectionInputStream.java,4,5
spring-boot,None,DelayedLiveReloadTrigger.java,4,7
spring-boot,None,package-info.java,4,5
spring-boot,None,RepackageMojo.java,52,55
spring-boot,None,SpringApplication.java,100,100
spring-boot,None,SpringApplicationShutdownHandlers.java,1,2
spring-boot,None,ApplicationAvailability.java,1,4
spring-boot,None,ConfigDataEnvironmentContributors.java,15,22
spring-boot,None,ConfigDataLocation.java,7,8
spring-boot,None,ConfigurationPropertyName.java,48,55
spring-boot,None,NettyReactiveWebServerFactory.java,37,42
spring-boot,None,DelegatingFilterProxyRegistrationBean.java,3,9
spring-boot,None,FilterRegistrationBean.java,10,16
spring-boot,None,WebResourcesRuntimeHintsRegistrar.java,1,3
spring-boot,None,GenerateAotSources.java,3,5
spring-boot,None,AotProcessor.java,10,24
spring-boot,None,CloudFoundryVcapEnvironmentPostProcessor.java,27,32
spring-boot,None,ConfigDataLocationRuntimeHintsRegistrar.java,1,4
spring-boot,None,TomcatWebServer.java,30,41
spring-boot,None,IntegrationAutoConfiguration.java,30,53
spring-boot,None,IntegrationEnvironmentPostProcessor.java,0,0
spring-boot,None,IntegrationProperties.java,7,24
spring-boot,None,RabbitAutoConfiguration.java,50,63
spring-boot,None,RabbitConfiguration.java,0,0
spring-boot,None,RabbitMessagingTemplateConfiguration.java,0,0
spring-boot,None,Http401AuthenticationEntryPoint.java,0,5
spring-boot,None,ClientCredentialsProperties.java,0,2
spring-boot,None,SpringSecurityOAuth2AutoConfiguration.java,0,2
spring-boot,None,SpringSecurityOAuth2MethodSecurityConfiguration.java,0,2
spring-boot,None,SpringSecurityOAuth2AuthorizationServerConfiguration.java,0,4
spring-boot,None,SpringSecurityOAuth2ClientConfiguration.java,0,3
spring-boot,None,ResourceServerProperties.java,0,24
spring-boot,None,ResourceServerTokenServicesConfiguration.java,0,32
spring-boot,None,SpringSecurityOAuth2ResourceServerConfiguration.java,0,3
spring-boot,None,SpringSocialTokenServices.java,0,7
spring-boot,None,UserInfoTokenServices.java,0,17
spring-boot,None,SpringSecurityOAuth2CompilerAutoConfiguration.java,0,6
spring-boot,None,Application.java,0,3
spring-boot,None,Flight.java,0,2
spring-boot,None,FlightRepository.java,0,2
spring-boot,None,AsciidoctorConventions.java,44,73
spring-boot,None,DeployedPlugin.java,4,7
spring-boot,None,JavaConventions.java,64,83
spring-boot,None,MavenPublishingConventions.java,9,12
spring-boot,None,AutoConfigurationPlugin.java,4,7
spring-boot,None,BomPlugin.java,9,18
spring-boot,None,UpgradeBom.java,8,13
spring-boot,None,ConfigurationPropertiesPlugin.java,4,13
spring-boot,None,DocumentConfigurationProperties.java,18,26
spring-boot,None,ReproducibleLog4j2PluginsDatAction.java,2,3
spring-boot,None,MavenExec.java,5,10
spring-boot,None,MavenPluginPlugin.java,15,30
spring-boot,None,OptionalDependenciesPlugin.java,4,6
spring-boot,None,ServerProperties.java,100,100
spring-boot,None,UndertowEmbeddedServletContainer.java,35,46
spring-boot,None,UndertowEmbeddedServletContainerFactory.java,59,72
spring-boot,None,JavaConventions.java,46,83
spring-boot,None,ConfigurationPropertiesReportEndpoint.java,47,69
spring-boot,None,SanitizingFunction.java,1,2
spring-boot,None,OperationInvokerAdvisor.java,7,8
spring-boot,None,EnvironmentEndpoint.java,14,23
spring-boot,None,HealthComponent.java,1,3
spring-boot,None,RabbitConnectionFactoryBeanConfigurer.java,3,6
spring-boot,None,HttpHeaderAccessManager.java,4,5
spring-boot,None,HttpStatusHandler.java,5,6
spring-boot,None,AgentReloader.java,3,4
spring-boot,None,HttpRestartServer.java,5,6
spring-boot,None,package-info.java,4,5
spring-boot,None,HttpTunnelServer.java,11,14
spring-boot,None,BuildpackResolver.java,1,2
spring-boot,None,EphemeralBuilder.java,6,10
spring-boot,None,HttpClientTransport.java,8,11
spring-boot,None,HttpTransport.java,6,8
spring-boot,None,BuildImageMojo.java,46,60
spring-boot,None,BootstrapRegistry.java,5,10
spring-boot,None,ConfigDataEnvironmentContributor.java,11,19
spring-boot,None,ConfigDataResourceNotFoundException.java,1,2
spring-boot,None,StandardConfigDataReference.java,5,6
spring-boot,None,ApplicationEnvironmentPreparedEvent.java,9,10
spring-boot,None,ApplicationStartingEvent.java,8,9
spring-boot,None,LogFileWebEndpointAutoConfiguration.java,1,18
spring-boot,None,LogFileWebEndpoint.java,2,14
spring-boot,None,LoggingApplicationListener.java,11,56
spring-boot,None,LogFile.java,1,10
spring-boot,None,CassandraReactiveDataAutoConfiguration.java,11,14
spring-boot,None,SqlDialectLookup.java,1,8
spring-boot,None,DefaultErrorAttributes.java,3,36
spring-boot,None,LogFileMvcEndpoint.java,3,21
spring-boot,None,H2ConsoleAutoConfiguration.java,22,34
spring-boot,None,BomPlugin.java,12,18
spring-boot,None,NodeUtils.java,0,0
spring-boot,None,CloudFoundryActuatorAutoConfiguration.java,8,18
spring-boot,None,CloudFoundrySecurityService.java,2,12
spring-boot,None,ProjectMetricsAutoConfiguration.java,0,0
spring-boot,None,JobLauncherCommandLineRunner.java,1,27
spring-boot,None,Neo4jHealthIndicatorAutoConfiguration.java,7,8
spring-boot,None,Neo4jNativeHealthIndicator.java,0,0
spring-boot,None,Neo4jDataAutoConfiguration.java,18,32
spring-boot,None,Neo4jDriverAutoConfiguration.java,0,0
spring-boot,None,Neo4jDriverProperties.java,0,0
spring-boot,None,Neo4jSpringJclLogging.java,0,3
spring-boot,None,package-info.java,0,1
spring-boot,None,MetricsProperties.java,16,60
spring-boot,None,OnlyOnceLoggingDenyMeterFilter.java,0,11
spring-boot,None,RestTemplateMetricsAutoConfiguration.java,6,10
spring-boot,None,WebFluxMetricsAutoConfiguration.java,5,32
spring-boot,None,WebMvcMetricsAutoConfiguration.java,3,34
spring-boot,None,MailApplication.java,0,0
spring-boot,None,MailService.java,0,0
spring-boot,None,Message.java,0,0
spring-boot,None,DurationFormat.java,5,6
spring-boot,None,PeriodFormat.java,1,2
spring-boot,None,PropertiesLauncher.java,1,41
spring-boot,None,SecurityAutoConfiguration.java,12,24
spring-boot,None,Slf4JLoggingSystem.java,5,9
spring-boot,None,LogbackLoggingSystem.java,32,71
spring-boot,None,JedisConnectionConfiguration.java,15,34
spring-boot,None,LettuceConnectionConfiguration.java,18,46
spring-boot,None,RedisProperties.java,8,29
spring-boot,None,LoggingSystemProperties.java,0,23
spring-boot,None,DefaultLogbackConfiguration.java,0,36
spring-boot,None,Connection.java,12,19
spring-boot,None,BootBuildImage.java,13,48
spring-boot,None,OriginTrackedPropertiesLoader.java,4,18
spring-boot,None,IntegrationAutoConfiguration.java,18,33
spring-boot,None,IntegrationProperties.java,0,5
spring-boot,None,StringSequence.java,12,16
spring-boot,None,PropertiesConfigurationFactory.java,10,54
spring-boot,None,RestClientAutoConfiguration.java,15,19
spring-boot,None,WebMvcAutoConfiguration.java,26,100
spring-boot,None,FlywayAutoConfiguration.java,5,100
spring-boot,None,FlywayProperties.java,4,55
spring-boot,None,LiquibaseAutoConfiguration.java,3,79
spring-boot,None,WebMvcAutoConfiguration.java,47,100
spring-boot,None,GsonAutoConfiguration.java,12,19
spring-boot,None,AuditEventsEndpointAutoConfiguration.java,1,3
spring-boot,None,AuditEventsWebEndpointExtension.java,0,5
spring-boot,None,DataSourceInitializer.java,9,17
spring-boot,None,KeyUtils.java,0,0
spring-boot,None,Sanitizer.java,3,13
spring-boot,None,MetricsMvcEndpoint.java,5,17
spring-boot,None,GemFireRepositoriesAutoConfiguration.java,0,0
spring-boot,None,GemFireRepositoriesAutoConfigureRegistrar.java,0,0
spring-boot,None,package-info.java,0,0
spring-boot,None,OAuth2ResourceServerWebSecurityConfiguration.java,2,12
spring-boot,None,AbstractJarWriter.java,12,16
spring-boot,None,EntryWriter.java,1,1
spring-boot,None,SizeCalculatingEntryWriter.java,2,4
spring-boot,None,CassandraMetricsAutoConfiguration.java,0,0
spring-boot,None,package-info.java,0,0
spring-boot,None,WebClientExchangeTags.java,3,30
spring-boot,None,HealthMvcEndpoint.java,41,48
spring-boot,None,OriginTrackedFieldError.java,1,6
spring-boot,None,ServerProperties.java,100,100
spring-boot,None,SpringBootWebSecurityConfiguration.java,25,59
spring-boot,None,DefaultLogbackConfiguration.java,6,31
spring-boot,None,ThymeleafAutoConfiguration.java,5,74
spring-boot,None,Saml2RelyingPartyProperties.java,4,23
spring-boot,None,Saml2RelyingPartyRegistrationConfiguration.java,4,25
spring-boot,None,EnableAutoConfigurationImportSelector.java,24,34
spring-boot,None,package-info.java,0,2
spring-boot,None,AbstractBuildLog.java,3,9
spring-boot,None,BuildLog.java,3,11
spring-boot,None,BuildRequest.java,8,21
spring-boot,None,Builder.java,7,23
spring-boot,None,ImageType.java,0,3
spring-boot,None,PullPolicy.java,0,2
spring-boot,None,DockerApi.java,7,28
spring-boot,None,DockerEngineException.java,3,5
spring-boot,None,BootBuildImage.java,9,48
spring-boot,None,BuildImageMojo.java,13,60
spring-boot,None,Image.java,4,23
spring-boot,None,ConditionalOnEnabledResourceChain.java,2,10
spring-boot,None,SpringApplication.java,51,100
spring-boot,None,RestTemplateExchangeTags.java,15,21
spring-boot,None,WebClientExchangeTags.java,25,30
spring-boot,None,JavaPluginAction.java,9,73
spring-boot,None,SystemEnvironmentPropertyMapper.java,7,20
spring-boot,None,HazelcastSessionConfiguration.java,0,11
spring-boot,None,NoOpSessionConfiguration.java,0,4
spring-boot,None,RedisSessionConfiguration.java,0,13
spring-boot,None,SessionAutoConfiguration.java,4,27
spring-boot,None,SessionCondition.java,0,13
spring-boot,None,SessionProperties.java,0,21
spring-boot,None,SessionStoreMappings.java,0,10
spring-boot,None,SessionStoreType.java,0,0
spring-boot,None,SimpleSessionConfiguration.java,0,0
spring-boot,None,EntityManagerFactoryDependsOnPostProcessor.java,4,11
spring-boot,None,JdbcOperationsDependsOnPostProcessor.java,4,14
spring-boot,None,NamedParameterJdbcOperationsDependsOnPostProcessor.java,4,13
spring-boot,None,LiquibaseAutoConfiguration.java,41,79
spring-boot,None,ElasticsearchAutoConfiguration.java,8,10
spring-boot,None,Virtualan2SpringBoot.java,0,0
spring-boot,None,PetApiController.java,0,0
spring-boot,None,HomeController.java,0,0
spring-boot,None,Category.java,0,0
spring-boot,None,Pet.java,0,0
spring-boot,None,PetList.java,0,0
spring-boot,None,StatusEnum.java,0,0
spring-boot,None,Tag.java,0,0
spring-boot,None,NoTracingObservationHandlerGrouping.java,0,0
spring-boot,None,ObservationAutoConfiguration.java,0,20
spring-boot,None,ObservationHandlerGrouping.java,0,5
spring-boot,None,ObservationRegistryConfigurer.java,0,11
spring-boot,None,ObservationRegistryCustomizer.java,0,1
spring-boot,None,ObservationRegistryPostProcessor.java,0,9
spring-boot,None,TimerObservationHandlerObservationRegistryCustomizer.java,0,5
spring-boot,None,TracingObservationHandlerGrouping.java,0,6
spring-boot,None,package-info.java,0,1
spring-boot,None,RestClientAutoConfiguration.java,7,19
spring-boot,None,RestClientProperties.java,2,7
spring-boot,None,OnManagementPortCondition.java,1,8
spring-boot,None,ConditionMessage.java,8,28
spring-boot,None,LogbackLoggingSystem.java,8,53
spring-boot,None,LiquibaseEndpoint.java,14,24
spring-boot,None,CacheStatisticsAutoConfiguration.java,13,18
spring-boot,None,CrshAutoConfiguration.java,51,51
spring-boot,None,MetricRepositoryAutoConfiguration.java,37,40
spring-boot,None,PublicMetricsAutoConfiguration.java,17,26
spring-boot,None,ShellProperties.java,27,27
spring-boot,None,GuavaCacheStatisticsProvider.java,6,6
spring-boot,None,HeapdumpMvcEndpoint.java,6,16
spring-boot,None,LogFileMvcEndpoint.java,19,21
spring-boot,None,BufferCounterService.java,5,7
spring-boot,None,BufferGaugeService.java,5,7
spring-boot,None,BufferMetricReader.java,6,9
spring-boot,None,Buffers.java,3,6
spring-boot,None,CounterBuffer.java,2,3
spring-boot,None,CounterBuffers.java,5,7
spring-boot,None,GaugeBuffers.java,5,7
spring-boot,None,SpringIntegrationMetricReader.java,6,11
spring-boot,None,SampleTomcatWebSocketApplication.java,5,14
spring-boot,None,WebSocketConfiguration.java,0,0
spring-boot,None,SimpleClientWebSocketHandler.java,4,9
spring-boot,None,EchoServiceImpl.java,0,0
spring-boot,None,EchoWebSocketHandler.java,4,11
spring-boot,None,SpringApplication.java,78,100
spring-boot,None,ConfigDataEnvironmentPostProcessor.java,10,15
spring-boot,None,SpringBootPlugin.java,13,21
spring-boot,None,KafkaAutoConfiguration.java,6,11
